0;1;202.36
0;2;1025.64
1;2;1172.07
3;2;925.52
3;1;255.03
4;2;806.99
4;3;161.51
5;2;917.26
5;3;225.84
6;4;867.07
6;1;1236.34
7;1;934.41
7;2;338.00
8;6;472.23
8;4;433.05
9;6;520.43
9;4;612.16
10;7;239.28
10;0;983.76
11;1;980.35
11;4;572.22
12;8;421.92
12;3;701.17
13;3;414.70
13;1;650.68
14;1;852.30
14;13;673.15
15;1;787.05
15;4;491.41
16;13;228.69
16;3;281.75
17;11;42.11
17;1;970.38
18;7;590.19
18;0;430.71
19;3;714.48
19;1;840.46
20;4;572.10
20;2;615.18
21;3;709.96
21;7;262.84
22;11;374.34
22;18;858.56
23;18;674.96
23;15;389.08
24;3;333.66
24;22;556.12
25;20;868.12
25;8;586.29
26;4;545.46
26;17;854.22
27;3;645.85
27;4;583.37
28;9;582.13
28;25;723.88
29;4;415.81
29;1;473.56
30;7;835.40
30;15;683.80
31;4;269.71
31;28;867.92
32;20;16.12
32;31;738.34
33;3;110.45
33;1;361.88
34;1;562.92
34;33;239.53
35;17;248.49
35;29;846.79
36;1;921.00
36;32;144.75
37;11;795.88
37;26;480.30
38;1;820.53
38;32;301.62
39;20;215.42
39;0;597.30
40;26;321.75
40;1;389.67
41;11;658.66
41;4;303.31
42;37;504.75
42;38;222.85
43;15;126.59
43;31;815.03
44;24;257.16
44;11;762.76
45;32;300.65
45;38;543.58
46;24;368.20
46;3;654.75
47;7;536.57
47;26;465.66
48;45;543.95
48;36;695.61
49;36;885.24
49;38;1070.86
50;15;430.28
50;20;672.64
51;30;747.60
51;37;641.41
52;39;443.29
52;3;197.31
53;1;1003.71
53;0;810.02
54;15;531.90
54;18;377.79
55;9;537.13
55;2;280.30
56;44;876.52
56;18;940.84
57;51;366.89
57;24;409.66
58;11;378.87
58;39;187.52
59;2;422.02
59;50;483.92
60;11;480.25
60;40;475.53
61;8;488.40
61;2;639.49
62;22;49.19
62;9;463.54
63;26;954.03
63;38;25.00
64;11;297.20
64;20;233.59
65;20;284.86
65;39;183.24
66;22;244.74
66;5;763.03
67;46;827.19
67;37;418.20
68;25;658.80
68;4;537.24
69;18;434.48
69;3;632.44
70;6;1085.42
70;11;933.48
71;32;538.64
71;2;312.03
72;20;167.71
72;63;156.03
73;15;341.53
73;25;565.36
74;15;339.03
74;25;76.92
75;1;770.51
75;26;133.60
76;63;659.36
76;25;280.32
77;18;236.14
77;53;672.09
78;11;732.98
78;8;569.90
79;17;411.78
79;66;836.01
80;3;648.79
80;18;767.67
81;33;775.47
81;39;592.27
82;11;327.37
82;27;585.10
83;38;860.31
83;79;820.91
84;11;827.96
84;34;476.37
85;63;745.55
85;38;762.04
86;2;689.12
86;18;865.55
87;3;517.62
87;20;247.70
88;2;175.97
88;23;373.59
89;68;278.41
89;7;702.05
90;75;623.00
90;8;704.08
91;49;287.56
91;36;598.67
92;75;474.54
92;46;535.79
93;1;371.68
93;11;612.72
94;17;440.00
94;90;1030.35
95;2;542.09
95;22;455.34
96;80;683.38
96;55;688.56
97;11;538.16
97;5;514.76
98;33;393.24
98;17;488.00
99;74;470.92
99;47;573.60
100;86;808.23
100;41;316.76
101;7;403.39
101;0;505.04
102;7;619.28
102;3;220.06
103;31;750.74
103;34;367.61
104;48;638.50
104;15;459.11
105;26;55.32
105;66;568.24
106;1;1051.16
106;7;390.88
107;3;741.76
107;73;584.08
108;35;624.14
108;72;703.40
109;5;555.09
109;3;421.09
