2;0;692.02
2;1;840.31
3;0;323.74
3;1;533.85
4;1;239.73
4;2;630.63
5;1;232.78
5;4;352.49
6;1;27.46
6;4;234.03
7;2;205.55
7;3;530.39
8;7;197.99
8;6;570.41
9;0;400.36
9;7;91.71
10;3;224.97
10;5;250.77
11;0;85.70
11;9;315.35
12;5;740.23
12;4;387.98
13;6;434.54
13;0;493.21
14;4;206.35
14;8;250.80
15;7;306.40
15;9;217.41
16;4;358.80
16;8;221.38
17;3;346.44
17;5;131.70
18;8;230.33
18;9;341.70
19;16;430.15
19;11;464.42
20;18;892.39
20;0;207.18
21;12;153.06
21;16;732.00
22;4;544.39
22;17;149.48
23;8;295.58
23;18;67.27
24;15;98.90
24;3;347.05
25;16;112.07
25;17;402.48
26;25;519.39
26;15;539.46
27;1;330.76
27;7;419.70
28;12;171.48
28;8;562.51
29;12;83.87
29;6;537.06
0;24;130.39
0;17;669.48
1;16;474.22
1;17;301.76
