3;1;643.52
3;0;237.78
3;2;571.83
4;1;627.33
4;3;383.34
4;0;553.76
5;4;338.26
5;3;288.08
5;0;289.50
6;4;665.48
6;5;414.12
6;0;124.65
7;4;417.14
7;3;120.42
7;2;494.54
8;3;118.87
8;0;143.01
8;5;208.90
9;7;483.69
9;2;98.31
9;1;296.33
10;2;24.52
10;1;195.73
10;9;109.56
11;10;353.64
11;4;150.85
11;2;332.18
12;2;376.36
12;1;179.25
12;10;370.09
13;4;195.97
13;5;447.10
13;11;51.22
14;13;292.14
14;2;89.20
14;9;168.83
15;1;208.84
15;3;445.82
15;14;164.73
16;12;235.15
16;13;512.28
16;15;185.07
17;3;420.03
17;8;304.11
17;5;212.96
18;13;428.60
18;0;910.49
18;2;506.58
19;11;165.74
19;4;189.76
19;5;246.99
0;17;275.66
0;15;672.39
0;9;776.47
1;16;237.13
1;11;486.74
1;13;436.11
2;13;281.81
2;5;726.70
2;19;481.58
