3;0;670.97
3;2;616.20
3;1;888.83
4;3;119.27
4;1;845.49
4;0;683.06
5;1;642.31
5;2;160.03
5;0;258.94
6;2;265.29
6;5;107.22
6;4;488.02
7;0;423.65
7;1;230.43
7;3;704.82
8;0;299.28
8;5;235.98
8;6;314.97
9;4;463.02
9;6;370.67
9;5;329.46
10;6;173.67
10;8;291.95
10;5;221.79
11;2;610.03
11;4;102.26
11;7;687.36
12;3;419.17
12;11;437.46
12;4;538.01
13;11;195.93
13;9;512.19
13;3;210.34
14;12;69.07
14;6;502.74
14;3;488.23
15;13;135.06
15;3;335.53
15;4;232.01
16;10;668.78
16;1;323.98
16;9;131.40
17;9;568.35
17;15;97.58
17;11;227.15
18;6;666.01
18;14;896.98
18;15;242.40
19;16;357.29
19;9;294.89
19;2;136.49
0;19;40.26
0;9;266.84
0;10;467.95
1;9;407.83
1;19;388.36
1;8;697.64
2;16;393.38
2;4;645.08
2;7;498.26
