0;1;180.71
0;2;375.20
1;2;334.00
3;0;495.61
3;1;315.15
4;1;559.03
4;0;694.83
5;3;371.78
5;4;477.47
6;3;842.90
6;0;1090.59
7;4;405.11
7;0;558.24
8;1;742.99
8;6;573.93
9;3;247.63
9;7;392.33
10;3;784.24
10;7;577.17
11;1;942.11
11;8;520.02
12;4;389.12
12;0;831.53
13;8;564.68
13;12;389.49
14;0;818.54
14;11;895.73
15;10;427.14
15;0;991.05
16;1;1046.69
16;0;1188.32
17;3;234.14
17;8;707.19
18;8;830.12
18;10;869.57
19;0;960.25
19;8;667.96
20;0;752.02
20;8;19.21
21;12;196.06
21;1;585.14
22;7;722.58
22;3;596.42
23;11;734.25
23;4;342.58
24;18;494.03
24;4;140.04
25;8;355.19
25;6;305.45
26;8;368.49
26;11;151.53
27;1;545.21
27;18;508.37
28;20;693.56
28;17;605.61
29;0;847.43
29;27;536.40
30;4;459.84
30;0;1154.42
31;3;480.67
31;0;967.40
32;14;777.08
32;20;424.85
33;8;500.14
33;11;785.48
34;9;664.77
34;11;382.83
35;18;484.26
35;26;457.54
36;12;497.20
36;33;566.31
37;6;359.25
37;8;853.49
38;2;898.61
38;1;953.02
39;28;345.41
39;26;543.45
