0;1;630.14
0;2;303.21
0;3;356.35
1;2;863.21
1;3;555.02
2;3;655.13
4;2;183.22
4;3;778.28
4;0;424.20
5;2;70.58
5;0;329.36
5;3;669.17
6;2;544.49
6;3;455.47
6;0;349.27
7;0;534.08
7;1;216.11
7;3;590.88
8;3;740.38
8;1;525.30
8;2;545.74
9;2;326.96
9;0;623.10
9;7;1012.05
10;0;355.57
10;4;779.66
10;5;658.28
11;3;715.60
11;5;395.51
11;9;557.49
12;3;841.03
12;9;330.72
12;10;842.87
13;6;584.09
13;9;474.10
13;2;375.41
14;3;778.68
14;9;978.50
14;7;220.72
15;1;441.89
15;4;641.00
15;8;559.42
16;0;432.64
16;6;170.34
16;4;484.07
17;4;551.29
17;5;756.01
17;0;711.20
18;10;946.82
18;0;667.31
18;2;615.80
19;3;30.02
19;2;656.22
19;9;959.05
20;12;673.36
20;9;798.03
20;3;169.30
21;3;991.22
21;9;567.04
21;10;1003.11
22;4;450.00
22;9;786.67
22;3;806.76
23;0;197.31
23;14;513.06
23;18;484.42
24;0;517.07
24;16;321.35
24;4;758.93
25;0;196.81
25;15;75.96
25;4;568.32
26;19;613.91
26;24;590.52
26;4;183.21
27;14;496.87
27;0;648.65
27;5;559.95
28;24;548.21
28;8;288.01
28;4;715.46
29;0;626.46
29;2;382.58
29;16;583.01
30;25;607.55
30;20;734.10
30;27;278.89
31;30;523.63
31;18;606.90
31;2;722.85
32;12;300.00
32;0;210.87
32;4;240.92
33;9;401.40
33;3;575.31
33;2;191.09
34;5;529.60
34;2;462.42
34;15;421.63
35;12;780.40
35;7;298.20
35;4;726.00
36;25;339.01
36;18;481.77
36;3;557.99
37;6;278.41
37;10;297.06
37;31;229.93
38;9;762.77
38;4;488.47
38;1;881.48
39;32;37.54
39;2;246.61
39;20;370.30
40;14;566.26
40;30;384.11
40;0;943.11
41;2;580.88
41;10;866.22
41;34;240.48
42;3;966.59
42;4;255.89
42;39;437.25
43;35;184.46
43;32;455.76
43;1;447.20
44;3;962.64
44;14;835.36
44;16;695.86
45;24;178.81
45;29;940.04
45;1;141.45
46;30;114.24
46;18;91.76
46;25;719.01
47;9;264.43
47;4;169.43
47;2;305.83
48;2;498.30
48;37;273.59
48;0;197.16
49;1;664.70
49;39;91.22
49;19;494.53
50;48;767.32
50;38;216.63
50;0;598.07
51;39;538.64
51;38;663.88
51;5;324.68
52;5;822.31
52;38;422.13
52;12;664.10
53;4;726.48
53;24;303.36
53;6;324.01
54;9;552.85
54;4;319.62
54;19;466.15
55;3;436.54
55;2;223.60
55;8;572.93
56;13;222.77
56;11;158.24
56;3;829.84
57;2;300.81
57;50;223.89
57;3;695.02
58;25;143.84
58;18;713.99
58;16;392.46
59;2;13.34
59;3;658.00
59;29;372.01
60;4;818.83
60;10;110.29
60;14;911.88
61;4;610.01
61;24;219.49
61;14;171.48
62;16;189.13
62;7;339.91
62;8;270.80
63;0;164.20
63;3;251.18
63;12;608.74
64;34;385.65
64;7;325.39
64;10;303.06
65;8;124.43
65;1;559.34
65;20;739.57
66;4;449.11
66;32;228.74
66;49;159.10
67;10;968.11
67;30;345.70
67;1;898.67
68;4;336.04
68;13;196.40
68;32;373.07
69;10;220.47
69;14;780.24
69;20;117.17
70;30;752.65
70;61;869.72
70;12;272.12
71;67;726.23
71;6;149.34
71;59;556.01
72;5;815.14
72;8;199.28
72;59;732.82
73;7;575.52
73;2;368.68
73;6;491.80
74;5;890.24
74;40;889.07
74;31;138.18
75;6;602.56
75;9;299.67
75;8;494.90
76;71;486.20
76;5;798.49
76;0;647.88
77;21;311.19
77;9;678.72
77;42;318.25
78;42;671.65
78;36;395.28
78;5;646.44
79;18;682.01
79;19;695.41
79;72;472.55
80;66;567.90
80;39;364.40
80;10;897.47
81;42;965.64
81;35;316.47
81;14;787.87
82;1;577.53
82;0;532.35
82;35;564.00
83;9;968.59
83;16;648.95
83;0;371.55
84;7;570.77
84;0;132.54
84;13;448.42
85;0;583.64
85;2;439.49
85;8;303.32
86;8;202.48
86;78;207.02
86;28;299.61
87;60;603.06
87;13;391.64
87;19;533.73
88;32;667.40
88;7;229.44
88;2;871.24
89;0;306.41
89;55;204.97
89;50;534.25
90;27;228.04
90;30;102.46
90;4;493.64
91;6;470.66
91;38;239.73
91;2;439.34
92;25;171.33
92;79;623.48
92;4;706.63
93;32;376.00
93;3;747.41
93;65;114.02
94;78;246.27
94;31;213.38
94;92;231.61
95;40;709.55
95;44;912.63
95;0;605.00
96;36;267.41
96;48;659.30
96;10;823.60
97;92;982.09
97;5;632.82
97;17;338.92
98;13;418.63
98;1;555.37
98;4;335.44
99;39;322.12
99;34;505.66
99;4;115.52
100;25;172.49
100;28;834.40
100;16;501.14
101;2;813.28
101;32;674.64
101;16;462.66
102;3;756.11
102;16;585.45
102;75;136.97
103;72;308.81
103;37;569.85
103;13;814.01
104;8;289.08
104;99;439.10
104;63;231.35
105;55;317.51
105;9;823.19
105;6;233.85
106;7;208.81
106;83;829.30
106;4;720.51
107;34;324.72
107;29;660.00
107;6;257.99
108;106;507.59
108;49;214.55
108;3;650.59
109;6;172.82
109;71;303.66
109;25;340.84
110;83;613.62
110;2;272.95
110;88;598.37
111;29;672.08
111;38;825.38
111;3;314.16
112;66;396.19
112;46;628.03
112;4;687.83
113;6;471.79
113;4;583.79
113;58;692.56
114;20;126.37
114;71;302.79
114;25;228.71
115;30;287.07
115;16;433.13
115;27;38.08
116;24;591.64
116;73;772.86
116;27;912.50
117;115;495.81
117;1;377.92
117;94;484.41
118;32;717.28
118;2;801.84
118;17;294.18
119;7;819.30
119;4;142.37
119;26;324.86
