2;1;258.64
2;0;846.73
3;1;571.95
3;2;660.86
4;1;133.02
4;2;356.95
5;4;347.94
5;1;423.73
6;4;392.24
6;0;475.66
7;4;164.78
7;1;220.10
8;4;520.58
8;0;88.48
9;6;339.78
9;2;189.18
10;9;303.99
10;4;127.66
11;2;248.48
11;7;529.32
12;2;253.06
12;6;498.40
13;5;497.04
13;6;80.01
14;2;85.09
14;9;204.06
15;13;170.55
15;7;342.53
16;11;378.22
16;3;387.50
17;14;157.58
17;3;588.01
18;10;110.35
18;13;405.26
19;13;115.13
19;6;139.01
20;12;648.45
20;4;132.88
21;9;306.07
21;10;433.46
22;14;153.16
22;2;165.56
23;8;665.48
23;19;13.93
24;16;227.61
24;4;286.94
25;13;345.65
25;16;568.34
26;18;418.63
26;24;345.04
27;12;380.06
27;19;135.37
28;8;161.82
28;13;738.94
29;25;111.04
29;7;409.35
30;20;351.28
30;28;264.05
31;6;537.08
31;30;193.87
32;0;98.41
32;8;140.89
33;7;175.35
33;30;291.45
34;9;634.44
34;13;306.30
35;16;252.44
35;24;316.01
36;17;611.81
36;21;604.88
37;12;325.99
37;10;422.52
38;37;283.59
38;15;166.21
39;20;280.60
39;33;234.67
40;36;430.68
40;22;98.41
41;35;171.74
41;24;423.39
42;8;167.29
42;32;273.49
43;38;165.42
43;7;447.40
44;6;70.43
44;25;377.45
45;5;338.02
45;37;945.82
46;17;647.71
46;10;332.76
47;37;283.99
47;22;54.41
48;44;431.00
48;7;202.68
49;36;211.30
49;9;169.03
50;24;514.26
50;47;156.47
51;30;220.01
51;31;121.31
52;40;68.07
52;9;171.84
53;44;381.42
53;22;286.00
54;41;876.78
54;0;117.41
55;35;70.11
55;40;614.94
56;35;511.03
56;25;292.05
57;13;526.84
57;47;156.26
58;47;215.03
58;2;59.68
59;52;334.35
59;53;276.00
60;17;156.85
60;2;151.01
61;44;211.99
61;36;277.72
62;36;190.96
62;49;150.23
63;9;258.41
63;49;427.06
64;35;639.75
64;55;573.08
65;61;294.26
65;14;809.47
66;33;222.19
66;26;359.32
67;49;79.20
67;22;180.19
68;5;167.37
68;18;350.66
69;45;472.02
69;9;495.07
70;47;202.18
70;25;475.62
71;55;65.22
71;26;80.16
72;70;260.23
72;63;183.66
73;22;246.66
73;50;333.53
74;32;60.96
74;66;458.75
75;42;367.32
75;43;418.15
76;38;325.61
76;75;219.64
77;24;495.22
77;17;162.54
78;71;98.08
78;35;102.42
79;68;193.96
79;51;77.01
0;70;578.12
0;46;362.03
1;14;336.63
1;36;494.68
