2;0;104.31
2;1;507.57
3;1;888.83
3;0;670.97
4;0;683.06
4;3;119.27
5;0;258.94
5;2;160.03
6;1;724.72
6;4;488.02
7;1;230.43
7;0;423.65
8;6;314.97
8;0;299.28
9;0;266.84
9;3;487.31
10;0;467.95
10;5;221.79
11;1;873.24
11;4;102.26
12;10;421.85
12;6;460.68
13;3;210.34
13;10;720.87
14;9;819.66
14;12;69.07
15;0;867.86
15;3;335.53
16;7;146.12
16;6;502.07
17;5;692.75
17;4;140.87
18;13;237.54
18;7;492.32
19;16;357.29
19;8;310.09
20;12;466.01
20;6;205.18
21;10;116.61
21;16;759.00
22;12;201.36
22;5;743.23
23;21;109.44
23;10;189.78
24;23;99.33
24;21;202.09
25;12;322.40
25;10;137.93
26;6;32.20
26;11;387.83
27;17;168.93
27;3;406.83
28;25;526.82
28;22;326.09
29;18;43.93
29;17;228.53
30;22;741.68
30;17;475.90
31;19;125.59
31;2;256.32
32;5;334.21
32;11;789.62
33;26;191.85
33;4;303.73
34;26;354.15
34;33;258.07
35;4;535.06
35;28;296.66
36;21;152.64
36;26;225.23
37;20;239.35
37;7;641.95
38;37;96.05
38;4;80.80
39;0;114.84
39;2;31.83
40;39;170.84
40;0;82.73
41;12;32.76
41;33;497.52
42;16;608.60
42;9;631.48
43;29;56.29
43;27;210.01
44;17;578.55
44;30;467.38
45;20;185.16
45;6;77.49
46;34;246.47
46;37;392.67
47;13;139.09
47;18;141.35
48;43;708.13
48;20;360.61
49;21;254.66
49;44;182.86
50;34;259.54
50;9;260.66
51;1;629.24
51;9;352.35
52;47;727.75
52;1;123.10
53;25;111.40
53;41;189.74
54;36;472.89
54;31;194.13
55;46;288.78
55;50;246.90
56;37;391.88
56;47;285.44
57;29;441.22
57;12;344.22
58;41;322.16
58;45;263.69
59;16;560.02
59;43;146.63
60;58;195.16
60;15;265.00
61;12;418.40
61;21;162.75
62;48;345.22
62;21;766.11
63;2;94.26
63;56;630.91
64;29;99.86
64;38;414.63
65;48;418.19
65;62;93.30
66;12;264.92
66;25;509.12
67;26;475.39
67;55;691.25
68;4;478.01
68;3;372.13
69;35;59.21
69;4;477.77
70;35;122.67
70;69;169.50
71;45;187.95
71;25;112.45
72;34;35.47
72;16;134.77
73;29;565.80
73;33;563.57
74;43;295.08
74;46;329.32
75;7;263.32
75;51;156.06
76;64;613.55
76;1;60.67
77;76;229.51
77;7;90.80
78;53;126.59
78;3;386.63
79;18;107.65
79;47;188.29
80;36;251.44
80;28;672.86
81;42;65.55
81;13;223.93
82;79;215.57
82;38;221.47
83;73;769.58
83;57;311.89
84;37;515.34
84;26;111.41
85;20;142.28
85;78;485.42
86;6;390.23
86;24;488.92
87;41;150.70
87;22;163.69
88;18;33.54
88;13;263.89
89;58;169.85
89;87;479.03
90;43;60.64
90;18;57.31
91;83;71.51
91;13;58.14
92;45;408.59
92;57;182.01
93;0;279.87
93;84;567.06
94;55;249.58
94;18;536.03
95;56;243.52
95;82;159.00
96;61;381.90
96;67;15.00
97;72;26.93
97;77;207.64
98;57;188.27
98;29;475.99
99;83;155.91
99;22;468.12
100;82;551.75
100;9;679.28
101;75;500.91
101;80;455.35
102;33;239.61
102;73;324.01
103;69;146.65
103;89;385.68
104;15;161.90
104;37;416.64
105;6;54.23
105;61;180.07
106;5;618.81
106;57;183.44
107;14;296.52
107;105;376.56
108;37;323.15
108;99;389.85
109;22;89.20
109;87;87.21
0;59;780.62
0;102;303.71
1;65;288.50
1;85;570.45
